Address,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Unique Received From Addresses,min value received,max value received ,avg val received,min val sent,avg val sent,total transactions (including tnx to create contract,total ether received,total ether balance
0x2c89f3c2b07763d8c7833ba43394c249c4d00b47,0,0.0,0.0,60292.17,1,1.0,1.0,1.0,0.999559,0.999559,2,1.0,0.000441
0x62367399903ccaf191293fcca8651b69a036f7f4,1,11263.77,0.0,33791.32,1,1.0,1.0,1.0,0.0,0.3321403333333333,4,1.0,0.003579
0xaff0c90e333d22569513fd50a8860c8f5920571a,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x2f7c756e83f439965dc911d9b31d82c515e8af25,1,86066.48,0.98,86068.45,1,0.05,11.0,5.525,11.048,11.048,3,11.05,0.002
0xf3bc09e9c493f7d446df129168894ff521175326,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xc0943051fb221445149f61c6a3ec4f100b1fed7a,0,0.0,25195.07,226755.65,3,0.0,8.190116,1.77672,0.0,0.0,10,15.9904787,15.9904787
0x1daa4f77ce217bdc80ab7eb7fdd9c95f9d57388c,1,336.09,754.19,3188.83,2,1.99958,13.5768228,7.7882014,0.2819955,3.115056334,7,15.5764028,0.00112113
0x6aa1a1e2e725d6167bfe4a54833517fcbec340e6,0,0.0,0.0,5.33,1,0.439194,0.439194,0.439194,0.438574,0.438574,2,0.43919364,0.00062
0xcaa0b9ad891e38d188fd8bd9fdd1c529e327e78e,0,31.76,0.0,63.52,1,101.0,101.0,101.0,11.005421,50.499475,3,101.0,0.00105
0x173e055b5815a28417096a9358e6ebd4fa75f8b8,0,1324.2,16170.71,422806.45,8,0.8706,32.9299,13.830757,1.0,14.857143,39,345.7689202,137.76892019999997
0xf0a924661b0263e5ce12756d07f45b8668c53380,1,0.0,692.69,487652.7,466,0.0,211.0,1.724272,0.0,0.0,705,1213.887394,1213.887394
0xb34dcc55773c64bee5959cc394d8f17b58164fb2,0,1564.0,7476.41,769536.5,1,0.200002,0.400645,0.207102,0.0,1.464838,114,20.71016969,0.202444471
0x14a11e2ef83895918da176165e33025e02e472de,1,0.0,291.72,41638.07,3,0.5,1.381915,0.963972,2.889836,2.889836,4,2.891915352,0.002079
0x2a6c7867e605d0f0f940cec1669d98a33cf4c299,1,3032.95,369.49,15457.23,5,0.0338,5.0,1.520829,0.0823,3.421004,13,13.6874587,0.003444
0xeDAe21beBe5712aD47d77f30dFAfF80E9Cc42F47,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x477f32f76563b1a6a2a53a5429630ea2b5248f85,1,2714.83,170.43,5612.12,17,0.0336085451038814,26.595,2.768360614498946,47.05969,47.05969,18,47.06213044648208,0.0024404464820784
0x4bd8673f0e2a49beea183adabaabb029ebd637be,0,6012.77,6447.76,541815.33,4,0.032777,122.7881,15.758499,0.0,15.399772,87,677.6154357,0.025467617
0xc99b936bfd6229f9499cef744f34104de77ed33a,0,9608.52,16079.1,1055551.57,11,0.099489,10.999664,1.74005,0.0,0.851778,91,48.72141371,-4.940630481
0x2ba14bcb011ff3e780e05177f018e91db77a401b,0,5418.91,39416.94,1007099.13,4,0.0003,0.099702,0.09351,0.0,0.58405,29,2.337761936,0.00156
0xb113a2c20471ff1efdf2735206c630707263f41c,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x47876ad41dd8feefa2eb2e0903d5b944029a2dd7,0,0.0,22653.16,815513.72,1,1.010464,1.127241,1.019044,0.0,0.0,37,36.68559958,36.68559958
0xbdbaf3a9c454f16524caf7facc9c4cf51d3969ec,0,6157.04,1656.24,65350.8,2,0.738448,3.709985,1.713252,0.000441,1.140966,15,10.27950985,0.01081272
0x20faee254c63f18f9a3de3d88fc60dc70d338613,0,4.39,4140.21,24867.6,6,1.0,10.6,5.599859,0.997269,5.598797,12,33.59915656,0.00637284
0x7ef39e737e0698acd2b361510682abba93c10671,1,354.84,620.66,7273.63,2,5.0,938.4339318814382,471.7169659407192,0.0,101.71844216089286,19,943.4339318814382,-785.7795848537405
0x22374A2E9E19bcea56E64F9De3329670CD1a458c,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x1e90836a668636cb59c5813f6854f4d9c2c7dfff,0,1237.6,3436.98,1067461.27,33,0.000694,51.931598,1.520553,0.0,3.628974,390,404.4669764,-45.52580451
0xb3b2f6603cf1f04e4bdec0d3a1d27ff7593a7cb6,0,8364.27,22249.36,1098915.1,11,0.01,7000.0,978.199868,0.0,2474.269105,60,42062.59433,0.019539
0xd264179eee61f46e4a73f15c2624093111a9663d,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x06105bf02b36dd91bc12c9ac2f1c8858cf3acc26,1,61358.58,1861.77,141334.83,8,0.0,4.60936529,0.887417028,4.435,4.4365,12,8.87417028,0.00117028
0x63d450ab9c4fa35348b42aeab8cf75bff970d09a,0,5.0,42925.48,85860.97,2,2.0,6.8,4.4,1.999156,4.398978,4,8.8,0.00204355
0x6ddc8ac070575f784e84f554008521bc2d03667f,0,8462.15,9681.63,364169.23,23,0.010565,15.92219,1.711873,0.01,4.235391,39,47.93243763,1.343136515
0xa0de0583fab3303c1b517ce3c9b5545995ea6a4e,0,21.8,0.0,65.4,1,101.0,101.0,101.0,1.0,33.666149,4,101.0,0.0015539999999999
0x5df8f088574d3b892e6087074dc2314ad23f5bfb,1,1570.73,1729.63,259248.93,101,0.0,4.013299487,0.149483516,0.0,0.836143906,152,19.28337356,0.052063712
0x16880012f89a251793dea9fe9c822b2339ccac2d,0,14.63,48330.12,483447.57,9,0.120394,1.41014,0.476554,0.123292,0.474479,20,4.765543375,0.020749675
0x67c59e3c8106d868f0de722d87c319f03b833912,0,0.0,0.0,261182.22,1,0.5151479999999999,0.5151479999999999,0.5151479999999999,0.514707,0.514707,2,0.51514819,0.000441
0x37c3088984d7ddee7c38513358bc842d2b8ad5c1,0,0.0,4.64,2726.18,1,0.015,6.909847,3.4624230000000003,6.924362,6.924362,3,6.92484692,0.0004851
0x0fb81a518dca5495986c5c2ec29e989390e0e406,0,0.0,44.4,23130.65,401,0.0,49.99,1.273225,0.0,0.0,522,663.3500862000002,663.3500862000002
0xe1d6df3fbf539bb33c3dd8461b29c7cee236fef9,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xa4f38acd8c7bcba98998f48a8dddfb6971d19eac,0,0.0,17443.5,226765.5,3,0.0,15.0,3.808764,0.0,0.0,14,49.51392584,49.51392584
0xf88dcf6b7f3f48d2f94dfa82b9e79f8d083feb07,1,923.28,988.28,19505.62,9,0.058198953,2.0,0.445215607,0.023894113,1.780102042,20,7.123449719,0.003041551
0x205906790a597972f97fccda132d89ee63f15c10,1,0.0,0.0,47.22,1,0.28,0.28,0.28,0.271667,0.271667,2,0.28,0.0083333
0x9d8cfcfdc790b31ce772070569104b36a46c202c,0,4641.35,7866.45,173931.38,4,0.0,1.368505,0.401257,0.0,0.135759,34,2.006285,-1.930715
0x7c82d1c905b71ddb9164ad6023a4c9154e7aa003,0,6270.16,944.23,165856.75,1,0.01,0.01,0.01,0.0,0.000588,29,0.03,0.014710582
0x57a3d07e27475aa8f5d306b7bb25aebfd27c4512,1,270.63,244.36,2984.82,8,0.02,4.70384966,1.407606866,5.0,7.03717333,12,14.07606866,0.001722
0x7333d58ffd67edcd2b2610f1430feb0baeb53f6a,0,0.0,29442.29,88326.87,3,0.0,18.394129,6.618042999999999,0.0,0.0,4,19.8541287,19.8541287
0x33ce6c64865f889b67b2297742a5855c94db8e5f,1,0.0,671.73,3981.4,4,0.5,50.0,13.0,51.99895,51.99895,5,52.0,0.00105
0x637336064f49074587a15cfd785d17ed02aebf25,1,268.02,650.78,6661.08,8,0.5,5.0,1.275121,1.0,3.823333,12,11.47608951,0.006089514
0x620d392d06df0a0182c828fac30d27b0782830d1,1,4300.75,62203.93,176016.9,2,0.020756,0.51674149,0.268748745,0.0,0.062277867,14,0.53749749,-0.209836913
0x1b150b01dd61d54847a1c538ab9fe6f1639cacbc,1,45496.59,1089.26,417094.15,7,0.006091,1.397568,0.516562,0.03124,0.395344,16,3.615937475,0.057837475
0x6aef32c32c765df5eabf10c56959297e62ecd68e,1,356139.64,0.0,712279.28,1,6.45440384,6.45440384,6.45440384,3.22537492,3.22628842,3,6.45440384,0.001827
0x4bf3e4d2378a1256cbe1cd1c2a8bc9857b811282,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x8c8d1170edec715723d0884775e78d9b3c35e32e,0,313.65,949.73,845735.43,44,0.0156,48.16,0.877698,0.0,0.875049,1360,578.4029157000001,-35.00626466
0x430b7ffe8b2f3efa188ce949f0c01c1c085a7105,0,21.23,0.0,63.68,1,101.0,101.0,101.0,1.0,33.666149,4,101.0,0.0015539999999999
0xb94eb3265aba234d6f62ad5ca185ca98f5a64c9d,0,19.85,69202.39,207666.73,2,0.001,1.2,0.447,0.001,0.444967,6,1.341,0.0061
0xb78c293d8169ac20bebcbeb4f9291207472463cb,0,7.26,10327.68,991922.07,3,0.201738,4.0,0.7653,1.010235,1.147289,160,73.46876943,0.042290651
0x494ba20ace37d2c9d56307eb540c6c5222148c45,0,0.0,0.0,182.85,1,20.0,20.0,20.0,19.99958,19.99958,2,20.0,0.00042
0xf66ffd1b3bb6771d3d365605fb4b408c4f7424c0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x3929f1b0bea040185c006332a451e5cd25b4f301,0,1144.86,1812.83,747755.98,21,0.0,786.469893,5.455237,0.0,17.220073,453,1876.601493,-0.3864176170000001
0x895837475a1652187d61cbe530ec66b1cb06c35b,0,1317.21,15771.88,773790.45,9,0.5,21.0,6.7302740000000005,0.0,0.976515,357,141.33575180000005,-186.7734106
0x70de8fea22690b3b662e9eba2ae6fd1d4c74cc44,1,9719.53,19548.57,1731829.1,14,0.000603756,0.057,0.0083415462843757,0.0,0.0018460358000179,162,0.1334647405500127,-0.1360564862526118
0x159fAC9F7D1559833b05Ca4f01FE956DdF978Daa,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x95115419b09e8cea70a9bdbca3fee8c5e118b228,1,0.0,6053.98,42377.87,3,0.052323,0.306777,0.238981,0.0,0.0,7,1.672865728,1.672865728
0xd8b17b59b60d2dc44c866bc145da13ac8e7115b1,1,481.0,2850.54,311205.18,77,0.0021,2.0,0.155077608,0.001446,0.174254284,179,14.73237273,0.095012914
0xd6a779c7fb040d7d82283efb6b64810189647405,1,3368.52,251.82,15550.73,34,0.0077599999999999,10.0,1.120694,8.904884,19.611101,37,39.22430126,0.0021
0x0ff1ead12712626dbbff3eec2e5d819bdd25f8e1,1,17609.34,0.0,70437.37,1,0.22,0.22,0.22,0.0091472488,0.0547868122,5,0.22,0.0008527512
0xc14777c94229582e5758c5a79b83dde876b9be98,1,0.0,13081.36,26162.72,2,0.0,0.265,0.1325,0.0,0.0,3,0.265,0.265
0x560644f0980300b31dcde7b5f78d0d53e375371f,1,213.35,80.33,2778.75,16,0.01,4.0,1.123808,0.01,2.568262,23,17.98092422,0.003087
0xa85307b253f2ede0b7ff62a2f747b1483a6fce0a,0,6642.61,6489.07,746009.1,21,0.04564,21.396583,4.576228,0.0,1.809669,113,137.2868322,-12.91568784
0x4af36ad44c252459d825f3dd428a83a7ecee7674,0,0.0,2489.06,228993.17,5,0.0,5.2709160000000015,1.099582,0.0,0.0,93,101.1615778,101.1615778
0x5a19b4c2ac976dfe6b4cd1d891106123ec0fb991,0,0.0,32395.0,226765.03,3,0.0,63.772,20.764716,0.0,0.0,8,145.3530147,145.3530147
0xa9ec9789c80ee9dce8840f114112c6badc1ecfda,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x375955c2e03a61a84065695c615fdecec9b5fda6,0,14773.89,39386.73,723796.85,8,0.114118,13.507885,2.46504,0.0,1.611382,29,29.58047519,2.18698519
0x084cccbb27886a8366df6dce2000dd60675221cd,0,4.38,0.0,13.15,2,958.539388,1042.460612,1000.5,0.11,666.999528,5,2001.0,0.001414909
0x257890939f7c0b758897f7bd49a590b7190043e0,1,2325.08,163.21,6771.82,11,0.234043,7.9973,1.72973,3.0,11.242386,15,22.48649325,0.0017219999999999
0x6fe7105eb0294bf96e9b053edc05c432d419ea04,0,0.0,0.0,2253.25,1,12.123629,12.123629,12.123629,12.123009,12.123009,2,12.12362879,0.00062
0xa5d2f15c5ca397bec20eae95de249e2b4464ff58,0,3995.5,0.0,355599.63,2,0.000441,499.999559,250.0,0.000537,5.618663,91,500.0,-0.061039351
0x854b62b692ac8411c3a45463c44cbdabac2d6913,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x18f3c8cc8e628db33c56a22ddb092d1af9fc96b3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x6eef8361bf52d8814ed646a8ec28020539982ac6,1,16702.02,15830.82,519654.27,13,0.000450627,3.31404467,0.212082878,0.006436398,0.238603595,32,3.605408923,0.026355
0x6a728bc0d50c4da66be8496286ba321bc4665880,0,0.0,14046.59,98326.1,7,1.0,9.105675,5.272354,0.0,0.0,8,36.906479,36.906479
0xDc5B0E523D613f7188312eFa1951F02F749d4394,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x8AcaCabed9eB9170E72C840e4E21F1FE67F8bfcA,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x5466CFc1d45Aa6c09Ed820bEe5A34f1d2aA8210e,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x233b13a1cf092b8052666ab36343cdba1062aae1,0,0.0,2752.64,319306.25,6,0.0,1.0052290000000002,0.594147,0.0,0.0,117,68.9210923,68.9210923
0xc387587a1d7cdf7aa73e14ce03ffac945777aaed,1,557.84,857.7,6261.87,5,0.001,0.687,0.356669,0.552154,1.0691469999999998,8,2.14001523,0.0017219999999999
0x33f9da14bfccc7f1dac986573be0180106355ad1,0,162.05,0.5,325.1,2,15.979538,85.020462,50.5,0.895,50.499508,4,101.0,0.000984218
0xdd8cadd55c92249e8866c27702871b56eb41f177,1,23811.0,221.37,367126.38,38,0.04,9.2280447,1.498133599,0.0,4.493533377,60,67.41601195,0.013011306
0x4b8e8348c5d67e0d61e03a83ce449461d30100f9,0,1.29,0.74,5.35,2,939.529442,1061.470558,1000.5,0.049528,666.999528,5,2001.0,0.001414909
0x3867a8f218b5a7eb9dc84555a7b001a5f293c3de,0,0.0,0.0,14.87,1,22.0,22.0,22.0,21.99938,21.99938,2,22.0,0.00062
0x88876f5ebac0c2cc7c6caca809765034f4027b20,0,0.0,0.0,10.33,1,0.1,0.1,0.1,0.09938,0.09938,2,0.1,0.00062
0x5f3b5ec9a063a0d94e3d1ab3b0accc8db8d110da,1,957.1,406.15,282055.2,3,0.0,0.05,0.025,0.0,0.154948338,297,0.1,-45.299863
0xa67f0b02c028b234822f92794d602424ae464851,0,5.07,304.62,1238.77,1,0.1,1.5,0.5025,0.099214,0.501794,8,2.01,0.002822395
0x4c77f6b01da78d053d5885e43bce5239b623dd3e,0,88542.07,8570.37,619849.82,14,2.0,236.0,48.003226,1.801281,372.023677,35,1488.1,0.00529225
0x333e303f97569cf903e7bc7e4f76378de595a6a4,0,0.0,0.0,268.6,1,5.1,5.1,5.1,5.09938,5.09938,2,5.1,0.00062
0x260e9014156149a320f8883f775d94c6f8fdd885,0,23725.87,7298.49,302945.07,1,0.49,2.554599,1.783663,0.48955,2.374844,19,16.05296731,-7.695474247000001
0x10cc64100b4e9372824663524b7c82f367e3badb,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x2f54929a09571f6b233d4c59def4ef9a7cf5f32b,0,32.18,0.0,64.37,1,101.0,101.0,101.0,47.99895,50.499475,3,101.0,0.00105
0xa0c086a48902255fe07e2a878183fa33004bb1c1,0,162.63,0.39,326.05,2,20.278095,80.721905,50.5,1.0,50.499508,4,101.0,0.000984218
0x5e26b21709c98f71619ca672fe1a40b2f086c969,0,0.0,0.0,762.53,1,5.478546,5.478546,5.478546,5.47,5.47,2,5.47854624,0.00854624
0xae0be77227c7fe1d08a90fb34d99bb6f569fbacb,0,2.65,6.29,36.77,4,0.02,4.479118,2.404,0.019528,6.009528,7,12.02,0.000943273
0x1056d364490079819ef9b1ac79188d70ebb8bc9a,0,21801.85,16571.25,536343.98,5,0.04968,2.589,0.845591,0.0,0.685475,27,8.455910255,-3.197156645
0x1283b615365a45bf411293b4bf18a53f04c1fdf1,0,0.0,0.0,9658.23,1,4.995,4.995,4.995,4.99417,4.99417,2,4.995,0.000829773
0x2780b9476964a2a120a2b2b5169c916f1a48e183,0,0.0,1553.29,226780.37,3,0.0,1.075701,0.412648,0.0,0.0,147,60.24659353,60.24659353
0x4331d79e8652ca85e5c88ee6170cebd8f6499bbd,0,9930.62,37254.36,747555.38,19,0.005,39.4,24.947665,0.0,118.499849,23,474.00564,0.006242381
0x1dfadda4427f3a60297bd2e21eb03471c32d225f,0,25852.19,2994.35,288458.97,5,0.12,300.0,72.771899,0.11958,79.87127,20,727.7189890999998,-70.99370977
0x6b9bc18a52a551f273c16a25d974f09f1d01687f,1,15.93,127.9,4604.87,3,0.5,2.0,1.06,0.0,0.011575098,254,5.3,2.417800481
0x5e91f4d8398ee0df7508b2cc2f236caa0f5d6bb1,0,1.42,0.0,4.25,2,512.377124,1488.622876,1000.5,0.02,666.999528,5,2001.0,0.001414909
0xfd8999b60a72c51ea892db66f5ef0c58f2ecd6d3,1,0.0,710.21,148350.08,8,0.025884,1.386657,0.567241,4.5377800000000015,4.5377800000000015,9,4.53792716,0.000147
0xb62ceddd473ccabcfa8dfb8871171619397ae0bc,0,3432.11,4207.28,608376.45,19,0.2,9.9927,3.013233,0.0,0.988819,168,123.54256200000002,-2.03743804
0x5507c26225a34eb0d1873b2b2f37ad94b74196ad,0,0.0,4367.91,283914.35,9,0.0,37.424389,1.981794,0.0,0.0,66,128.8165792,128.8165792
0x20f1ce2ece9b82fbe501cf4ad62dd7f7dce52534,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xc54ac40696bb7c2d5bfa308b0a55a513446b4fd8,0,158.28,0.63,317.83,2,17.585953,83.414047,50.5,12.429454,50.499286,4,101.0,0.001428506
0x7bfe1f5dcf3507ddd2429ca60845fad7fd2338df,0,0.0,9070.55,226763.77,6,0.0,8.399495,2.866698,0.0,0.0,26,71.66744946,71.66744946
0xaba55c0c84b9af33b928d4726b54392acccc571c,1,137.52,2116.06,8876.78,3,0.02365241,9.449505216991936,3.868289406747984,0.02279141,5.1568582089973125,7,15.473157626991936,0.002583
0x07315f6ddf3348c6d5f561ca6cb7451f103075aa,1,0.0,290.22,2698.07,1,0.27787,0.5905739999999999,0.4342220000000001,0.8682340000000001,0.8682340000000001,3,0.86844351,0.00021
0xc0df8637eb675000bd5270be2081f6826f89b2be,0,110.2,0.02,330.63,2,21.84276400000001,79.157236,50.5,0.1,33.666008000000005,5,101.0,0.001974506
0x42b9c539577faa972c0cd8d8d9a50fb0ec12ed11,0,10143.89,11485.87,1125655.83,8,0.018619,76.053493,10.42549,0.0,4.147886,107,312.7646961000001,-6.622528592999999
0xab1b3707d5bfc7411c774279b097beecd4a10785,0,0.0,19260.17,192601.7,6,0.0,18.39442,7.0127380000000015,0.0,0.0,11,70.12737969,70.12737969
0x6cca6dcd9843b74fd6118687ad14b572bcf99ee6,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xda9c7d72d902db64b42b663358c47559be293f80,1,0.0,0.0,123.0,1,0.5,0.5,0.5,0.499517,0.499517,2,0.5,0.000483
0x2156b917277eaba953038a9211ae0ad0b77c05ee,0,164.18,0.85,330.05,2,48.099232,52.90076800000001,50.5,0.177458,50.499487,4,101.0,0.001026218
0xa7ce02b8195fe8e3116a7e1248f2725eaac86fec,1,68.12,2696.64,75710.13,20,0.002,5.49,0.996449,0.06,8.686667,31,27.90057148,1.84057167
0x0cc4682b1465bd3bf3b9b13dbd310a1f37c7500d,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x840a92949ad53f5fb153a150e5cae9fa0f2b93df,0,5794.43,136870.19,433788.3,3,0.1578,7.170377,2.819223,0.000636,2.113718,7,8.45767042,0.00279884
0x03eda81520e409e40ec09ae5b199c0a96a9f101d,0,0.0,0.0,3.73,1,0.180717,0.180717,0.180717,0.179795,0.179795,2,0.18071719,0.000921794
0x574fe7E632E08c8F0f265b1d7D482330504547eB,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x09f02ab0425aa471560f245fd904ce8b8a371f79,0,2385.79,170354.16,880400.3,5,0.05835,32.01,9.772427,0.009466,4.0705860000000005,17,48.86213363,0.01509888
0x66df257904df3a76ed1d55b8a1b7a35ad34abc84,0,0.0,7360.63,88327.62,6,0.0,300.0,91.886913,0.0,0.0,13,1102.642958,1102.642958
0xc62ee9ce7fc0e5676e7b1adb397e310dbe3167ef,0,19616.49,25575.8,1016328.93,9,0.0002,29.8661,7.9598460000000015,0.0,16.487794,43,230.8355351,0.006413051
0x5bab2deab323f7150e2542b5a31623770d2af212,0,0.0,1374.59,244677.22,8,0.0,5.386444,1.556021,0.0,0.0,179,276.9716793,276.9716793
0x98e4fce63d1f3cf2fb538503de2bbf2cd53c4821,0,5662.54,3977.51,1382974.7,10,0.486073,2499.99,422.8356940000001,0.0,408.286693,285,57928.49005,-2497.94056
0x31d9dd312de765dcfe2246f7eff51e29684e1cec,1,6940.38,903.4,10553.98,3,0.055703668,1.25,0.701425917,0.2,0.2,5,2.805703668,2.605703668
0x12736c6b02381c3c50e41db3a69d7bb651a77d57,1,0.0,26091.16,156546.98,4,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0
0xa82c0c4a855d2f0b38708684172c2f90ff018ed5,0,4.18,88550.25,354217.75,4,0.066248,2.61,1.308006,0.059197,1.30376,8,5.23202493,0.016983168
0x29f2a720f09c501284512bfbe188b5d322f8046e,0,11.44,2787.57,11196.07,1,0.99,2.02894,1.523192,0.989526,1.522711,8,6.09276727,0.001924692
0x7cb550b0a71c5339a33e99bdb080680413b67728,0,10.96,1016.71,725483.53,3,0.100209,2.370937,0.414139,0.099556,0.416538,1407,292.3820975,0.38881126
0x0e02701d3bccfe3755048a2b9c07542d4bfb5290,0,164.7,0.0,329.4,1,101.0,101.0,101.0,0.042909,50.499508,3,101.0,0.000984218
0x75ea406cf236c34684c2d79613c22c790552c1c8,0,2833.22,77562.11,416142.68,3,0.096048,3.0,1.150218,0.098,0.912538,15,5.75108865,-3.374288072
0x155ea3c47d523ea150b2fb33ecaedc4928e0f2db,1,0.0,62.06,1179.08,15,0.01,29.995,4.466775,0.0,0.0,19,84.86871837,84.86871837
0x4e6a1a003b8b5313c0d5a4332bcf3c1fe19bbaf8,0,17.38,10182.98,20400.7,2,0.012132,0.6,0.306066,0.011691,0.305625,4,0.61213235,0.000882
0xbb479b07f424a95694dc53013464625823cbc574,0,1.06,20156.3,80629.43,2,0.039958,0.420184,0.255002,0.038698,0.253952,8,1.02000841,0.0042
0x136785616fbde743fe16d42085826379088796ff,0,0.0,0.0,597.03,1,0.057307,0.057307,0.057307,0.056687,0.056687,2,0.05730681,0.00062
0x89C5043A38736F37D12bF1d3a1bb82894b3ebE14,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x74211c036dc27d4e74388fd259c00ccb12f28b3e,0,160.27,3.67,327.87,2,40.28171500000001,60.718285,50.5,0.4089,50.499508,4,101.0,0.000984218
0x911606d2f0c1549f619faf5771d7e4d1cd8b21b2,0,201.02,310.73,673047.6,8,0.000733,343.83,1.292639,0.0,1.486404,2595,1783.8413460000004,-22.13924249
0x113cc5972d47d5d48067d077596694374f134f36,0,0.0,0.0,0.0,1,0.25,0.25,0.25,0.0,0.0,1,0.25,0.25
0xce9b5ff07f47bacf0811bf0dae6580e4987dc2b7,1,6589.84,0.0,79078.07,1,0.001,0.001,0.001,0.0,0.0008333333333333,13,0.001,-0.009
0xd84af8766bd29b988f3426cc48cac5a6646f1f90,1,0.0,39559.66,197798.32,4,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0
0x73bd7c624b8ae63ef98a404cddea82cb3d740e4d,0,22.14,0.0,66.43,1,101.0,101.0,101.0,1.0,33.666149,4,101.0,0.0015539999999999
0xcacd53f123b61c49de1e2e1b861c1222c6669213,0,4260.71,172236.02,727290.43,4,0.05,5.13801,1.692677,0.004209,0.751879,13,6.77070994,0.00379764
0x159ccffb293a06aafaec1b254a00522a2bc40639,1,0.0,0.0,0.0,1,0.001,0.001,0.001,0.0,0.0,1,0.001,0.001
0x18345118bd04c405b4d74941563a21b5a2bf06b7,1,34.78,929.23,3995.18,3,0.01,10000.0,3750.0015,10.0,700.0,12,15000.006,9400.006
0xcaff62031f3a7170ee423f4c8029c6791cb3fb20,0,3.81,0.0,11.42,2,634.273094,1366.726906,1000.5,0.27,666.999528,5,2001.0,0.001414909
0xc1547b13922f858bdc810dfafbaa3c6e8cd0e4b5,0,3.56,0.0,10.67,2,936.943364,1064.056636,1000.5,0.02,666.999528,5,2001.0,0.001414909
0x05617f0530b3ae57cada0606785c45643ccd1d22,1,321.99,83.32,5859.38,45,4e-07,0.3,0.104117714,0.03,1.059112141,56,5.3100034,0.014442696
0xce011a901c68d42742df008e1b2470f61d9985c6,1,361.02,179.17,3767.87,14,0.001,8.0,0.6004285000588235,1.17,5.095,19,10.207284501,0.017284501
0x87b482688fcd4459db6f4d7f432b0b2fe3014875,0,0.0,0.0,25.08,1,0.03,0.03,0.03,0.02,0.02,2,0.03,0.01
0x11dbd8dfd5d85bf7aefc148db4b11f0a00f5fb86,0,20.64,2400.86,534882.95,2,0.09,1.99865,1.050941,0.0895799999999999,1.116205,429,232.258032,0.08736
0x95abb360804315c75bf58ca5c45e81fa615dc2b7,0,4394.44,7148.33,1018285.28,1,0.200002,0.235557,0.203399,0.0,1.478824,150,26.84866071,1.7086607109999998
0x3aa7affb99feff372328d5c103c665d59b9e988a,0,22.27,1045.39,1552263.87,13,0.101082,5000.0,18.753396,0.487633,21.68215,2719,27342.45139,1.259710975
0x5947cbcfc0c2bc7829a7c3edd0de020f0355b0f9,1,11123.47,431.82,270521.78,30,0.01,3.0,0.285882353,0.0,0.123391304,57,9.72,6.882
0x15dc3e40c1d61c3c9f8a3a4a34cf078bdf3de86e,0,0.0,0.0,2390.02,1,6.5528900000000005,6.5528900000000005,6.5528900000000005,6.55227,6.55227,2,6.552889784,0.00062
0x672a37da9d0d1fa25c86f91f130a9044c6eac60e,0,0.0,2175.22,200120.6,3,0.0,0.976871,0.508556,0.0,0.0,93,46.78718656,46.78718656
0xF0Fc2d4d550253d8C165C599E0cCCf221c7eb7b5,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xfB990112F51931A2834FcF574a860b7419ecd76F,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x78694c0a6990dc9179d692c373140b7e14657fd7,1,51198.0,14.54,256033.63,3,0.00217,0.004407019,0.0032570063333333,0.0,0.0837494396249435,8,0.009771019,-0.4089761791247175
